Term_PK	Term_Name	Identifier	Is_Leaf	Rank	Parent_Term_Name	Parent_Term_ID	Grandparent_Term_Name	Grandparent_Term_ID	Common_Name	Synonym	Mnemonic
112750NEWT1	uncultured bacterium pB20	112750	1	Species	environmental samples	48479	environmental samples	48479			
112751NEWT1	uncultured bacterium pB46	112751	1	Species	environmental samples	48479	environmental samples	48479			
112752NEWT1	uncultured bacterium pB49	112752	1	Species	environmental samples	48479	environmental samples	48479			
112753NEWT1	uncultured bacterium pB66	112753	1	Species	environmental samples	48479	environmental samples	48479			
112754NEWT1	uncultured bacterium pB76	112754	1	Species	environmental samples	48479	environmental samples	48479			
112755NEWT1	uncultured bacterium pC56	112755	1	Species	environmental samples	48479	environmental samples	48479			
112756NEWT1	uncultured bacterium wA15	112756	1	Species	environmental samples	48479	environmental samples	48479			
112757NEWT1	uncultured bacterium wA20	112757	1	Species	environmental samples	48479	environmental samples	48479			
112758NEWT1	uncultured bacterium wB32	112758	1	Species	environmental samples	48479	environmental samples	48479			
112759NEWT1	uncultured bacterium wC1	112759	1	Species	environmental samples	48479	environmental samples	48479			
112760NEWT1	uncultured bacterium wC18	112760	1	Species	environmental samples	48479	environmental samples	48479			
112761NEWT1	uncultured bacterium wC26	112761	1	Species	environmental samples	48479	environmental samples	48479			
112762NEWT1	uncultured bacterium wD4	112762	1	Species	environmental samples	48479	environmental samples	48479			
112763NEWT1	uncultured bacterium wD17	112763	1	Species	environmental samples	48479	environmental samples	48479			
112764NEWT1	uncultured bacterium wF16	112764	1	Species	environmental samples	48479	environmental samples	48479			
112765NEWT1	uncultured bacterium C32S	112765	1	Species	environmental samples	48479	environmental samples	48479			
112766NEWT1	uncultured bacterium Y32S	112766	1	Species	environmental samples	48479	environmental samples	48479			
112767NEWT1	uncultured bacterium B2	112767	1	Species	environmental samples	48479	environmental samples	48479			
112768NEWT1	uncultured bacterium wB23	112768	1	Species	environmental samples	48479	environmental samples	48479			
112769NEWT1	uncultured bacterium wB54	112769	1	Species	environmental samples	48479	environmental samples	48479			
112770NEWT1	uncultured bacterium wB57	112770	1	Species	environmental samples	48479	environmental samples	48479			
112771NEWT1	uncultured bacterium wB75	112771	1	Species	environmental samples	48479	environmental samples	48479			
112772NEWT1	uncultured bacterium wB93	112772	1	Species	environmental samples	48479	environmental samples	48479			
112773NEWT1	uncultured bacterium wC28	112773	1	Species	environmental samples	48479	environmental samples	48479			
112774NEWT1	uncultured bacterium wC56	112774	1	Species	environmental samples	48479	environmental samples	48479			
112775NEWT1	uncultured bacterium Y32K	112775	1	Species	environmental samples	48479	environmental samples	48479			
113580NEWT1	uncultured eubacterium CHA3-100	113580	1	Species	environmental samples	48479	environmental samples	48479			
113581NEWT1	uncultured eubacterium CHA3-118	113581	1	Species	environmental samples	48479	environmental samples	48479			
113582NEWT1	uncultured eubacterium CHA3-114	113582	1	Species	environmental samples	48479	environmental samples	48479			
113583NEWT1	uncultured eubacterium CHA3-122	113583	1	Species	environmental samples	48479	environmental samples	48479			
113584NEWT1	uncultured eubacterium CHA3-101	113584	1	Species	environmental samples	48479	environmental samples	48479			
113585NEWT1	uncultured eubacterium CHA3-124	113585	1	Species	environmental samples	48479	environmental samples	48479			
113586NEWT1	uncultured eubacterium CHA3-217	113586	1	Species	environmental samples	48479	environmental samples	48479			
113587NEWT1	uncultured eubacterium CHA3-127	113587	1	Species	environmental samples	48479	environmental samples	48479			
113588NEWT1	uncultured eubacterium CHA3-66	113588	1	Species	environmental samples	48479	environmental samples	48479			
113589NEWT1	uncultured eubacterium CHA3-437	113589	1	Species	environmental samples	48479	environmental samples	48479			
113590NEWT1	uncultured eubacterium CHA3-215	113590	1	Species	environmental samples	48479	environmental samples	48479			
113591NEWT1	uncultured eubacterium CHA3-4	113591	1	Species	environmental samples	48479	environmental samples	48479			
113592NEWT1	uncultured eubacterium CHA3-102	113592	1	Species	environmental samples	48479	environmental samples	48479			
113593NEWT1	uncultured eubacterium CHA3-30	113593	1	Species	environmental samples	48479	environmental samples	48479			
113594NEWT1	uncultured eubacterium CHA3-117	113594	1	Species	environmental samples	48479	environmental samples	48479			
113595NEWT1	uncultured eubacterium CHA3-125	113595	1	Species	environmental samples	48479	environmental samples	48479			
113596NEWT1	uncultured eubacterium CHA3-131	113596	1	Species	environmental samples	48479	environmental samples	48479			
113597NEWT1	uncultured eubacterium CHA3-27	113597	1	Species	environmental samples	48479	environmental samples	48479			
113598NEWT1	uncultured eubacterium Top-147	113598	1	Species	environmental samples	48479	environmental samples	48479			
113599NEWT1	uncultured eubacterium CHA3-116	113599	1	Species	environmental samples	48479	environmental samples	48479			
114225NEWT1	uncultured bacterium WC306-54	114225	1	Species	environmental samples	48479	environmental samples	48479			
115548NEWT1	enrichment culture clone ECC44	115548	1	Species	environmental samples	48479	environmental samples	48479			
117774NEWT1	uncultured bacterium B4	117774	1	Species	environmental samples	48479	environmental samples	48479			
117775NEWT1	uncultured bacterium E1	117775	1	Species	environmental samples	48479	environmental samples	48479			
117940NEWT1	uncultured bacterium MS9	117940	1	Species	environmental samples	48479	environmental samples	48479			
117941NEWT1	uncultured bacterium MS11	117941	1	Species	environmental samples	48479	environmental samples	48479			
118566NEWT1	uncultured sulfate-reducer HMS-24	118566	1	Species	environmental samples	48479	environmental samples	48479			
119348NEWT1	uncultured nitrogen-fixing bacterium	119348	1	Species	environmental samples	48479	environmental samples	48479			
120364NEWT1	uncultured bacterium M1-1	120364	1	Species	environmental samples	48479	environmental samples	48479			
120365NEWT1	uncultured bacterium M2-1	120365	1	Species	environmental samples	48479	environmental samples	48479			
120366NEWT1	uncultured bacterium E1-1	120366	1	Species	environmental samples	48479	environmental samples	48479			
121590NEWT1	uncultured bacterium Px12-DGGE band d	121590	1	Species	environmental samples	48479	environmental samples	48479			
121591NEWT1	uncultured bacterium Px12-DGGE band c	121591	1	Species	environmental samples	48479	environmental samples	48479			
121592NEWT1	uncultured bacterium Px12-DGGE band e	121592	1	Species	environmental samples	48479	environmental samples	48479			
121593NEWT1	uncultured bacterium Px12-DGGE band a	121593	1	Species	environmental samples	48479	environmental samples	48479			
121594NEWT1	uncultured bacterium Px12-DGGE band b	121594	1	Species	environmental samples	48479	environmental samples	48479			
121595NEWT1	uncultured bacterium Px2-DGGE band c	121595	1	Species	environmental samples	48479	environmental samples	48479			
121596NEWT1	uncultured bacterium Px2-DGGE band d	121596	1	Species	environmental samples	48479	environmental samples	48479			
121597NEWT1	uncultured bacterium Px2-DGGE band b	121597	1	Species	environmental samples	48479	environmental samples	48479			
121598NEWT1	uncultured bacterium Px2-DGGE band a	121598	1	Species	environmental samples	48479	environmental samples	48479			
121599NEWT1	uncultured bacterium Px2-DGGE band e	121599	1	Species	environmental samples	48479	environmental samples	48479			
121929NEWT1	uncultured bacterium WkA01	121929	1	Species	environmental samples	48479	environmental samples	48479			
121930NEWT1	uncultured bacterium WkA04	121930	1	Species	environmental samples	48479	environmental samples	48479			
121931NEWT1	uncultured bacterium WkA08	121931	1	Species	environmental samples	48479	environmental samples	48479			
121932NEWT1	uncultured bacterium WkA09	121932	1	Species	environmental samples	48479	environmental samples	48479			
121933NEWT1	uncultured bacterium WkA13	121933	1	Species	environmental samples	48479	environmental samples	48479			
121934NEWT1	uncultured bacterium WkA14	121934	1	Species	environmental samples	48479	environmental samples	48479			
121935NEWT1	uncultured bacterium WkA16	121935	1	Species	environmental samples	48479	environmental samples	48479			
121936NEWT1	uncultured bacterium WkA17	121936	1	Species	environmental samples	48479	environmental samples	48479			
121937NEWT1	uncultured bacterium WkA18	121937	1	Species	environmental samples	48479	environmental samples	48479			
121938NEWT1	uncultured bacterium WkA23	121938	1	Species	environmental samples	48479	environmental samples	48479			
121939NEWT1	uncultured bacterium WkA30	121939	1	Species	environmental samples	48479	environmental samples	48479			
121940NEWT1	uncultured bacterium WkA31	121940	1	Species	environmental samples	48479	environmental samples	48479			
121941NEWT1	uncultured bacterium WkA33	121941	1	Species	environmental samples	48479	environmental samples	48479			
121942NEWT1	uncultured bacterium WkA34	121942	1	Species	environmental samples	48479	environmental samples	48479			
121943NEWT1	uncultured bacterium WkA35	121943	1	Species	environmental samples	48479	environmental samples	48479			
121944NEWT1	uncultured bacterium WkA36	121944	1	Species	environmental samples	48479	environmental samples	48479			
121945NEWT1	uncultured bacterium WkA38	121945	1	Species	environmental samples	48479	environmental samples	48479			
121946NEWT1	uncultured bacterium WkA39	121946	1	Species	environmental samples	48479	environmental samples	48479			
121947NEWT1	uncultured bacterium WkA43	121947	1	Species	environmental samples	48479	environmental samples	48479			
121948NEWT1	uncultured bacterium WkA46	121948	1	Species	environmental samples	48479	environmental samples	48479			
121949NEWT1	uncultured bacterium WkA49	121949	1	Species	environmental samples	48479	environmental samples	48479			
121950NEWT1	uncultured bacterium WkA50	121950	1	Species	environmental samples	48479	environmental samples	48479			
121951NEWT1	uncultured bacterium WkB01	121951	1	Species	environmental samples	48479	environmental samples	48479			
121952NEWT1	uncultured bacterium WkB03	121952	1	Species	environmental samples	48479	environmental samples	48479			
121953NEWT1	uncultured bacterium WkB05	121953	1	Species	environmental samples	48479	environmental samples	48479			
121954NEWT1	uncultured bacterium WkB06	121954	1	Species	environmental samples	48479	environmental samples	48479			
121955NEWT1	uncultured bacterium WkB09	121955	1	Species	environmental samples	48479	environmental samples	48479			
121956NEWT1	uncultured bacterium WkB10	121956	1	Species	environmental samples	48479	environmental samples	48479			
121957NEWT1	uncultured bacterium WkB11	121957	1	Species	environmental samples	48479	environmental samples	48479			
121958NEWT1	uncultured bacterium WkB13	121958	1	Species	environmental samples	48479	environmental samples	48479			
121959NEWT1	uncultured bacterium WkB15	121959	1	Species	environmental samples	48479	environmental samples	48479			
121960NEWT1	uncultured bacterium WkB16	121960	1	Species	environmental samples	48479	environmental samples	48479			
121961NEWT1	uncultured bacterium WkB19	121961	1	Species	environmental samples	48479	environmental samples	48479			
121962NEWT1	uncultured bacterium WkB20	121962	1	Species	environmental samples	48479	environmental samples	48479			
121963NEWT1	uncultured bacterium WkB22	121963	1	Species	environmental samples	48479	environmental samples	48479			
121964NEWT1	uncultured bacterium WkB24	121964	1	Species	environmental samples	48479	environmental samples	48479			
121965NEWT1	uncultured bacterium WkB26	121965	1	Species	environmental samples	48479	environmental samples	48479			
121966NEWT1	uncultured bacterium WkB29	121966	1	Species	environmental samples	48479	environmental samples	48479			
121967NEWT1	uncultured bacterium WkB32	121967	1	Species	environmental samples	48479	environmental samples	48479			
121968NEWT1	uncultured bacterium WkB33	121968	1	Species	environmental samples	48479	environmental samples	48479			
